9,"
主卧朝南配套成熟品质小区 "
0,洛阳路，2楼，全套2厅，南北，精装双气，98平方，205万议
1,205万
2,20918元/m²
3,3室1厅
4,98m²
5,共5层
6,1992年建造
7,田晓艳
8,"
                    洛阳路小区  
                    市北-洛阳路-洛阳路近商城路                "
9,"
近学校 "
0,中铁华胥美邦 南北通透 小区人车分流 成熟社区 配套齐全急售
1,132万
2,15666元/m²
3,2室2厅
4,84m²
5,低层(共14层)
6,2015年建造
7,鲁永宏
8,"
                    中铁华胥美邦  
                    城阳-天泰城-湘潭路9号                "
9,"
"
0,崂山西麓佳兆业水岸新都叠拼别墅超高品质 山景叠拼别墅
1,209万
2,14718元/m²
3,4室2厅
4,142m²
5,共4层
6,2017年建造
7,王鹏勇
8,"
                    佳兆业水岸新都(别墅)  
                    城阳-夏庄-王沙路358号                "
9,"
新房房源配套成熟环境优美 "
0,瑞麟公馆，洋房低楼层，南北通透，精装修，随时看房 套二精装
1,160万
2,15385元/m²
3,2室1厅
4,104m²
5,低层(共6层)
6,2008年建造
7,刘静伟
8,"
                    瑞麟公馆  
                    城阳-实验二小-春阳路222号                "
9,"
近学校安全性高繁华地段 "
0,急售 天泰西侧 旺海山庄 套二双卫 97平 精装 216万
1,216万
2,22177元/m²
3,2室2厅
4,97m²
5,低层(共6层)
6,2017年建造
7,崔行昌
8,"
                    旺海山庄  
                    黄岛-长江路-太行山路88号                "
9,"
"
0,翰林苑（莱农小区） 3室 1厅 83.17平米
1,180万
2,21642元/m²
3,3室1厅
4,83m²
5,共4层
6,2008年建造
7,穆化冰
8,"
                    翰林苑  
                    城阳-实验二小-明阳路287号                "
9,"
配套成熟交通便利素质住户 "
0,青岛 别墅区 身份地位 安静怡人 绿城物业 适合养身居住
1,320万
2,20779元/m²
3,4室3厅
4,154m²
5,共2层
6,2018年建造
7,王洪涛
8,"
                    金秋泰和郡(别墅)  
                    城阳-夏庄-玉虹路16号                "
9,"
新房房源环境优美素质住户 "
0,上合新区 达观天下 买.一层送.一层160大套三 区政府旁
1,69万
2,8625元/m²
3,3室2厅
4,80m²
5,低层(共17层)
6,2018年建造
7,邵春艳
8,"
                    达观天下(商住楼)  
                    胶州-胶州周边-湘江路5号                "
9,"
"
0,国通嘉苑经典小3房南北通透位置超赞采光无遮挡
1,200万
2,22886元/m²
3,3室2厅
4,87m²
5,低层(共6层)
6,2009年建造
7,付强
8,"
                    青建国通嘉苑  
                    李沧-永平路-永平路31号                "
9,"
配套成熟交通便利低密度 "
0,海景精装别墅 带200平大院 空气环境超好 自家的沙滩大海
1,208万
2,12023元/m²
3,3室2厅
4,173m²
5,共3层
6,2018年建造
7,薛梅
8,"
                    碧桂园十里金滩(别墅)  
                    青岛周边-其它-海滨西路1111号                "
9,"
新房房源拎包入住近地铁 "
0,房东急售一楼带园（60平院子）！大套三仅售145万！
1,145万
2,13182元/m²
3,3室2厅
4,110m²
5,低层(共18层)
6,2017年建造
7,王蒙蒙
8,"
                    千禧国际村(80号)  
                    城阳-惜福镇-铁骑山路80号                "
9,"
安全性高繁华地段品质小区 "
0,天泰桃源 海信金色慧谷 一楼带院 元宝户型 位置安静
1,365万
2,29891元/m²
3,3室2厅
4,122m²
5,共4层
6,1999年建造
7,刘涛
8,"
                    天泰桃源  
                    市南-广电大厦-奉化路52号                "
9,"
近学校南北通透近地铁 "
0,M8号线地铁旁世家御园好房出售，南北通透大套三双卫，电梯洋房
1,140万
2,15750元/m²
3,3室2厅
4,88m²
5,低层(共6层)
6,2014年建造
7,徐青
8,"
                    世家御园  
                    城阳-河套-龙海路777号                "
9,"
南北通透近地铁配套成熟 "
0,智慧之城 洋房一楼精装复式 （送100平大院子）套三双卫
1,129万
2,14941元/m²
3,3室2厅
4,86m²
5,低层(共9层)
6,2015年建造
7,张良鹏
8,"
                    天一仁和智慧之城(1373号)  
                    城阳-惜福镇-王沙路1373号                "
9,"
"
0,房主降价急售  多层洋房 精装 拎包入住  随时欢迎致电看房
1,110万
2,12862元/m²
3,2室2厅
4,85m²
5,低层(共6层)
6,2012年建造
7,朱明云
8,"
                    书香名苑  
                    胶州-新城区-福州南路228号                "
9,"
位置安静配套成熟次新小区 "
0,（急售）鲁信长春花园  上叠别墅 复式加阁楼   好位置
1,980万
2,39837元/m²
3,5室3厅
4,246m²
5,共2层
6,2008年建造
7,马政军
8,"
                    鲁信长春花园  
                    崂山-颐中体育场-银川东路1号                "
9,"
近学校 "
0,高新区类独栋 送负一车库大花园 满两年有钥匙
1,630万
2,25403元/m²
3,4室3厅
4,248m²
5,共3层
6,2015年建造
7,牛树成
8,"
                    世茂红墅湾(别墅)  
                    城阳-高新区-祥源路                "
9,"
独栋别墅带车库带花园 "
0,国隆新村，业主急售，套二厅，四楼精装 双南卧，市北台东好房
1,156万
2,22286元/m²
3,2室1厅
4,70m²
5,低层(共7层)
6,2000年建造
7,张义清
8,"
                    国隆新村  
                    市北-海泊桥-长春路3号                "
9,"
近地铁安全性高品质小区 "
0,中铁北 海之韵 卡地亚电梯洋房 精装套二130万 随时看房
1,130万
2,15469元/m²
3,2室2厅
4,84m²
5,低层(共6层)
6,2016年建造
7,张丽丽
8,"
                    蓝海湾卡地亚  
                    黄岛-隐珠-世纪大道路876号                "
9,"
配套成熟环境优美繁华地段 "
0,建邦听海 建筑面积231平别墅 三层送负一送南院 高品质别墅
1,620万
2,26840元/m²
3,5室3厅
4,231m²
5,共1层
6,2019年建造
7,刘玉青
8,"
                    建邦听海(974号别墅)  
                    黄岛-灵山卫-东岳东路974号                "
9,"
"
0,齐鲁小学旁 精装套二 南北通透 楼层好 采光视野好 诚心出售
1,148万
2,16780元/m²
3,2室1厅
4,88m²
5,高层(共14层)
6,2014年建造
7,胡忠仁
8,"
                    海棠里  
                    黄岛-薛家岛-漳江路6号                "
9,"
配套成熟交通便利品质小区 "
0,峨眉山小学旁边 千禧银杏苑精装套二 136万 边户全明 急售
1,136万
2,14985元/m²
3,2室2厅
4,90m²
5,低层(共18层)
6,2012年建造
7,朱亚平
8,"
                    千禧银杏苑  
                    黄岛-长江路-峨嵋山路1388号                "
9,"
"
0,东方影都旁 大溪谷 联排别墅 山海之间山好水好空气好500万
1,500万
2,24390元/m²
3,5室3厅
4,205m²
5,共3层
6,2019年建造
7,张笛
8,"
                    大溪谷(别墅)  
                    黄岛-灵山卫-高山路2077号                "
9,"
新房房源 "
0,家佳源 实验二小 实验中学 下叠别墅
1,390万
2,24684元/m²
3,5室2厅
4,158m²
5,共4层
6,2014年建造
7,李东
8,"
                    青特城  
                    城阳-家佳源-正阳路117号                "
9,"
配套成熟环境优美品质小区 "
0,带院子 阳光美寓89平135万 精装保持好 拎包入住
1,135万
2,15169元/m²
3,2室2厅
4,89m²
5,共1层
6,2008年建造
7,吴泽
8,"
                    阳光美寓  
                    城阳-夏庄-仙山东路38号                "
9,"
"
0,品味墅级生活！洋房出售 豪装套四 满五唯一 带专属车位
1,349万
2,22255元/m²
3,4室2厅
4,156m²
5,共5层
6,2012年建造
7,宋厚泽
8,"
                    中冶圣乔维斯  
                    城阳-家佳源-崇阳路177号                "
9,"
近学校配套成熟环境优美 "
0,房东急售 单价仅一万 送1.6万房维 户型方正大气可做套三
1,126万
2,10417元/m²
3,2室2厅
4,120m²
5,低层(共6层)
6,2012年建造
7,秦正齐
8,"
                    千禧国际村(78号)  
                    城阳-惜福镇-铁骑山路78号                "
9,"
近学校配套成熟繁华地段 "
0,速看房！风情蓝岸套二可改套三好房出售 送地下一层和车库 可议
1,130万
2,14967元/m²
3,2室2厅
4,86m²
5,低层(共6层)
6,2012年建造
7,李鸿尚
8,"
                    风情蓝岸  
                    城阳-棘洪滩-岙东北路333号                "
9,"
安全性高繁华地段品质小区 "
0,银盛泰德郡四期毛坯别墅通透明亮 东边户带400平大院子大露台
1,499万
2,23427元/m²
3,5室2厅
4,213m²
5,共3层
6,2016年建造
7,姜岩妮
8,"
                    银盛泰德郡(别墅)  
                    城阳-惜福镇-铁骑山路17号                "
9,"
近地铁配套成熟环境优美 "
0,龙安新苑 车库上一楼 可改套四 双南卧带阳光房 有钥匙不靠路
1,550万
2,45082元/m²
3,3室2厅
4,122m²
5,共5层
6,2002年建造
7,王栋
8,"
                    龙安新苑  
                    崂山-浮山前-海安路3号甲                "
9,"
两房朝南小区中心房型正 "
0,精装婚房首付无要求随时看房，南北通透全明户型紧挨地铁口
1,95万
2,12053元/m²
3,2室2厅
4,78m²
5,低层(共6层)
6,2016年建造
7,姜朋朋
8,"
                    天一卢河水岸  
                    黄岛-隐珠-隐珠山路707号                "
9,"
"
0,单价1.9万！海岸阳光 南客厅 精装拎包住 小公摊 带车位急
1,186万
2,19787元/m²
3,2室1厅
4,94m²
5,低层(共6层)
6,2009年建造
7,徐丽
8,"
                    海岸阳光  
                    市北-杭州路-海岸路26号                "
9,"
配套成熟环境优美交通便利 "
0,千禧五期，叠拼别墅，220万就卖，70年产权新小区，集中供热
1,218万
2,14631元/m²
3,3室2厅
4,149m²
5,共4层
6,2016年建造
7,杨柳
8,"
                    千禧国际村(别墅)(80号)  
                    城阳-惜福镇-铁骑山路80号                "
9,"
靠近花园房型正环境优美 "
0,一楼大院 阳光房 依山半岛 全明 落地窗 近格兰德 合肥路
1,310万
2,33244元/m²
3,2室1厅
4,93m²
5,低层(共16层)
6,2012年建造
7,张颖
8,"
                    青建依山半岛  
                    市北-浮山后-劲松三路277号                "
9,"
双阳台带车库品质小区 "
0,小珠山下 三面环山 崮上泉旁 精装毛坯住宅 隆和大溪谷
1,130万
2,10833元/m²
3,3室2厅
4,120m²
5,低层(共17层)
6,2018年建造
7,王旭亮
8,"
                    大溪谷  
                    黄岛-灵山卫-高山路2077号                "
9,"
新房房源环境优美安全性高 "
0,花样年东 锦绣外滩 加推97平电梯洋房 大产权可落户不限购
1,97万
2,10000元/m²
3,3室2厅
4,97m²
5,低层(共6层)
6,2019年建造
7,黄新宝
8,"
                    荣盛锦绣外滩  
                    胶州-胶州周边-湘江路2号                "
9,"
新房房源近地铁环境优美 "
0,古镇小学 古镇集旁 喜欢一楼带院的看过来
1,130万
2,14696元/m²
3,2室2厅
4,88m²
5,低层(共14层)
6,2015年建造
7,赵立柱
8,"
                    中交阳光屿岸  
                    城阳-夏庄-银河路326-1号                "
9,"
近地铁繁华地段品质小区 "
0,转盘附近不限购110万大套二兴华景园三期地暖房送房维送储急售
1,110万
2,13354元/m²
3,2室2厅
4,82m²
5,低层(共6层)
6,2013年建造
7,贾兆强
8,"
                    兴华景园(38甲号)  
                    即墨-西元庄-城马路38甲号                "
9,"
南北通透交通便利繁华地段 "
0,崂山浮山前双龙园多层急售 房价可谈 小套四可改大套三
1,410万
2,37750元/m²
3,4室1厅
4,108m²
5,共5层
6,2000年建造
7,刘超
8,"
                    双龙园  
                    崂山-浮山前-香港东路128号                "
9,"
近入口近地铁配套成熟 "
0,蓝光coco蜜城 居家套三，南北通透，保持好，诚意出售
1,195万
2,23593元/m²
3,3室2厅
4,82m²
5,低层(共25层)
6,2016年建造
7,董学超
8,"
                    蓝光COCO蜜城  
                    李沧-虎山路-虎山路77号                "
9,"
"
0,永清路31中旁 1楼 套二厅 已开门头71.46平175万！
1,175万
2,24489元/m²
3,2室1厅
4,71m²
5,低层(共7层)
6,1995年建造
7,王晓雯
8,"
                    振华路小区  
                    李沧-振华路-振华路                "
9,"
"
0,价格可议 下叠带院 岛小镇 前后院  地铁口  东方影都旁
1,240万
2,23762元/m²
3,2室2厅
4,101m²
5,共3层
6,2015年建造
7,孙华刚
8,"
                    万科青岛小镇(别墅)  
                    黄岛-灵山卫-胶州湾东路999号                "
9,"
新房房源安全性高繁华地段 "
0,地铁口！实验中学 二小 有双气 送储藏室 好楼层 随时看房
1,110万
2,13580元/m²
3,2室1厅
4,81m²
5,低层(共6层)
6,2000年建造
7,鲍坦坦
8,"
                    新城花园  
                    城阳-区政府-明阳路244号                "
9,"
配套成熟繁华地段品质小区 "
0,凤凰城 一楼送50平院子 套三双卫 全明通透 精装修 拎包入
1,230万
2,20721元/m²
3,3室2厅
4,111m²
5,低层(共16层)
6,2010年建造
7,彭斐
8,"
                    凤凰城  
                    黄岛-薛家岛-珠江路106号                "
9,"
近地铁配套成熟品质小区 "
0,10年小区新上 多层带电梯  毛坯未住 小区中心 稀.缺房源
1,820万
2,54222元/m²
3,3室2厅
4,151m²
5,共5层
6,2011年建造
7,彭轶群
8,"
                    帝苑花园  
                    崂山-浮山前-海龙支路10号                "
9,"
"
0,兴宝苑套二 精装修 只需108万 卫生间带窗 家门口就是学校
1,108万
2,14530元/m²
3,2室2厅
4,74m²
5,低层(共7层)
6,2006年建造
7,腾义霞
8,"
                    兴宝苑小区  
                    黄岛-辛安-黄河中路117号                "
9,"
近学校卫浴全明配套成熟 "
0,和平二区 房东换房急售 价格便宜 首付低 价格可议
1,65万
2,10000元/m²
3,2室1厅
4,65m²
5,低层(共6层)
6,1990年建造
7,王娇
8,"
                    和平二区  
                    即墨-和平区-新兴路224号                "
9,"
"
0,李村 双玉新苑 套三厅 2楼 100平！单价低 有钥匙随时看
1,175万
2,17857元/m²
3,3室1厅
4,98m²
5,共5层
6,2000年建造
7,张艺
8,"
                    双玉新苑(北区)  
                    李沧-李村-延寿宫路15号                "
9,"
近地铁繁华地段品质小区 "
0,凤凰城  新出套二  业主急售  看房方便
1,150万
2,17045元/m²
3,2室2厅
4,88m²
5,低层(共17层)
6,2010年建造
7,刘书建
8,"
                    凤凰城  
                    黄岛-薛家岛-珠江路106号                "
9,"
安全性高繁华地段品质小区 "
0,安子向阳小区，多层洋房，35万豪华装修，元宝户型，全明通透
1,215万
2,18067元/m²
3,3室2厅
4,119m²
5,低层(共7层)
6,2010年建造
7,李宏飞
8,"
                    安子向阳安置小区  
                    黄岛-薛家岛-长江东路197号                "
9,"
近地铁环境优美交通便利 "
0,"开发区，信特F,精装套二，单价11000多点的好房，楼层好"
1,96万
2,11566元/m²
3,2室2厅
4,83m²
5,共5层
6,2005年建造
7,田伟伟
8,"
                    信特花园F区  
                    即墨-潮海-泰山一路372号                "
9,"
配套成熟次新小区繁华地段 "
0,新上好房 很意外还有个厅 哈尔滨路 平地二楼 套二厅 位置好
1,110万
2,21154元/m²
3,2室1厅
4,52m²
5,低层(共8层)
6,2006年建造
7,赵鹏
8,"
                    哈尔滨路铁路宿舍  
                    市北-理工大学-哈尔滨路34号                "
9,"
"
0,急售，黄海小区，精装套二，已改套三
1,85万
2,11333元/m²
3,2室1厅
4,75m²
5,共5层
6,2003年建造
7,张德秀
8,"
                    黄海小区  
                    黄岛-胶南老城区-人民西路33号                "
9,"
交通便利素质住户安全性高 "
0,浮山后四季景园佳世客急售小区z ui低套二交通方便学校品质小
1,238万
2,29024元/m²
3,2室2厅
4,82m²
5,低层(共13层)
6,2006年建造
7,张方潇
8,"
                    四季景园  
                    市北-浮山后-合肥路666号                "
9,"
近学校配套成熟环境优美 "
0,金华路 保利旁 紫荆馨园 多层通透户型 采光好 启元學区
1,195万
2,21910元/m²
3,2室2厅
4,89m²
5,低层(共6层)
6,2005年建造
7,解伟
8,"
                    紫荆馨园  
                    市北-水清沟-金华路54号                "
9,"
配套成熟交通便利素质住户 "
0,家佳源 二小 弘通那拉提 壕装 下叠别墅 免大税 带花园
1,549.8万
2,26080元/m²
3,4室2厅
4,210m²
5,共4层
6,2008年建造
7,田雨
8,"
                    弘通那拉提  
                    城阳-实验二小-国城路108号                "
9,"
近学校 "
0,盈泰嘉园 103平 二楼南北通透套二 性价比高 随时看！
1,120万
2,11650元/m²
3,2室2厅
4,103m²
5,低层(共7层)
6,2006年建造
7,张维玲
8,"
                    盈泰嘉园  
                    黄岛-老黄岛-刘公岛路167号                "
9,"
近学校配套成熟次新小区 "
0,建帮听海现房别墅 靠山面海 滨海大道沿线海景别墅身份的象征
1,1000万
2,38462元/m²
3,5室4厅
4,260m²
5,共4层
6,2018年建造
7,王文君
8,"
                    建邦听海(950号别墅)  
                    黄岛-灵山卫-东岳东路950号                "
9,"
"
0,银盛泰德郡 带车库别墅 带大院子 集中供暖
1,300万
2,13636元/m²
3,4室2厅
4,220m²
5,共5层
6,2018年建造
7,王鹏勇
8,"
                    银盛泰德郡(别墅)  
                    城阳-惜福镇-铁骑山路17号                "
9,"
配套成熟环境优美品质小区 "
0,套二 无遮挡 真正房源 单价低 看房方便 价格可议
1,158万
2,21742元/m²
3,2室2厅
4,72m²
5,低层(共23层)
6,2014年建造
7,殷淑香
8,"
                    蓝山湾  
                    李沧-重庆路-重庆中路631号                "
9,"
近学校配套成熟交通便利 "
0,二小学區 青特赫府 一楼带院带半地下 户型方正 房东急售
1,280万
2,30379元/m²
3,3室2厅
4,92m²
5,低层(共9层)
6,2015年建造
7,燕宏
8,"
                    青特赫府  
                    城阳-家佳源-青威路625号                "
9,"
配套成熟交通便利素质住户 "
0,盐滩小区 南厅 南北卧 户型方正 精致装修 学校旁边看房方便
1,82万
2,10513元/m²
3,2室1厅
4,78m²
5,低层(共6层)
6,2000年建造
7,刘晓燕
8,"
                    盐滩小区  
                    黄岛-老黄岛-崇明岛东路,近大公岛路                "
9,"
中国风田园风视野好 "
0,L现房首付8万 大产权 交通便利 升Z潜L大 有免费看房车
1,51万
2,6538元/m²
3,2室2厅
4,78m²
5,低层(共6层)
6,2018年建造
7,冷健伟
8,"
                    新青船家园  
                    即墨-即墨周边-环海中路28号                "
9,"
主卧朝南一梯两户品质小区 "
0,首付25万开发区双攻小区 中间2楼84平95万出售有钥匙
1,95万
2,11310元/m²
3,2室2厅
4,84m²
5,低层(共6层)
6,2005年建造
7,王艳博
8,"
                    信特花园F区  
                    即墨-潮海-泰山一路372号                "
9,"
配套成熟繁华地段品质小区 "
0,龙湖原山 5室3厅3卫 212.0平米 425.00万元
1,425万
2,20047元/m²
3,5室3厅
4,212m²
5,共3层
6,2013年建造
7,李海鹏
8,"
                    龙湖原山(889号)  
                    黄岛-辛安-前湾港路889号                "
9,"
安全性高繁华地段品质小区 "
0,新上D家 正阳路上 吉昌馨苑 低楼层 精装修套二 南北通透
1,112万
2,12874元/m²
3,2室2厅
4,87m²
5,低层(共7层)
6,2008年建造
7,孙吉峰
8,"
                    吉昌馨苑  
                    城阳-区政府-正阳路619号                "
9,"
配套成熟交通便利素质住户 "
0,转盘附近不限购110万大套二兴华景园三期地暖房送房维送储急售
1,110万
2,13354元/m²
3,2室2厅
4,82m²
5,低层(共6层)
6,2013年建造
7,贾兆强
8,"
                    兴华景园(38甲号)  
                    即墨-西元庄-城马路38甲号                "
9,"
南北通透交通便利繁华地段 "
0,意墅湾精装上叠别墅 满两年 298W 低于市场价
1,298万
2,21135元/m²
3,3室2厅
4,141m²
5,共3层
6,2015年建造
7,牛树成
8,"
                    世茂意墅湾(别墅)  
                    城阳-高新区-华贯路666号                "
9,"
叠加别墅美式风送车位 "
0,南苑新区 1楼 75平 带储 精装 小套三 58万 无税
1,58万
2,7733元/m²
3,3室1厅
4,75m²
5,共5层
6,2004年建造
7,于栋
8,"
                    南苑新区  
                    平度-平度周边-胶平路335号                "
9,"
两房朝南房型正配套成熟 "
0,集中供暖别墅！德郡产证175平售370万送南花园30平已土建
1,370万
2,21143元/m²
3,4室2厅
4,175m²
5,共3层
6,2013年建造
7,王钦
8,"
                    银盛泰德郡(别墅)  
                    城阳-惜福镇-铁骑山路17号                "
9,"
"
0,（精）多层电梯洋房 步行金沙滩 送车位送储藏室送装修
1,309万
2,22545元/m²
3,3室2厅
4,137m²
5,共5层
6,2014年建造
7,田文玉
8,"
                    安阳小区  
                    黄岛-薛家岛-嘉陵江东路377号                "
9,"
"
0,景观栈桥  外地客户 团购中 精装 融创维多利亚湾
1,124万
2,9361元/m²
3,3室2厅
4,132m²
5,中层(共34层)
6,2019年建造
7,王永莉
8,"
                    融创维多利亚湾  
                    黄岛-薛家岛-同江路1号                "
9,"
新房房源南北通透大平层 "
0,大溪谷 双层别墅 送负一 小珠山脚下别墅 背山面海 一手房源
1,500万
2,24390元/m²
3,6室4厅
4,205m²
5,共3层
6,2018年建造
7,高玲
8,"
                    大溪谷(别墅)  
                    黄岛-灵山卫-高山路2077号                "
9,"
"
0,（东边户）（豪华装修）（免双税）（赠送家具家电）（随时看房）
1,460万
2,23232元/m²
3,7室3厅
4,198m²
5,共3层
6,2010年建造
7,马美越
8,"
                    百通香溪庭院  
                    城阳-惜福镇-银河路178号                "
9,"
环境优美品质小区低密度 "
0,首付12万精装套二 省税带储 可带车库 低楼层采光好 西元庄
1,95万
2,10326元/m²
3,2室2厅
4,92m²
5,共5层
6,2007年建造
7,武传玉
8,"
                    永合硕辉苑  
                    即墨-西元庄-天山路                "
9,"
配套成熟交通便利品质小区 "
0,实验二小（新上）顺德居 精装套二 低楼层 免双税 带储
1,140万
2,15909元/m²
3,2室2厅
4,88m²
5,低层(共7层)
6,2002年建造
7,鲁识宇
8,"
                    顺德居小区  
                    城阳-实验二小-春城路605号                "
9,"
近学校配套成熟环境优美 "
0,"西海岸中芯,东方影都别墅，人间仙境联排别墅，带院子，山脚下"
1,490万
2,23902元/m²
3,5室3厅
4,205m²
5,共1层
6,2018年建造
7,刘玉青
8,"
                    大溪谷(别墅)  
                    黄岛-灵山卫-高山路2077号                "
9,"
环境优美素质住户品质小区 "
0,薛家岛安子片区中冶爱彼岸，南北通透全明户型下楼就是M1地铁
1,155万
2,16830元/m²
3,2室2厅
4,92m²
5,高层(共30层)
6,2013年建造
7,鲁婷婷
8,"
                    中冶爱彼岸  
                    黄岛-薛家岛-华顶山路50号                "
9,"
"
0,封闭小区 海信金色慧谷 园林社区平地二楼 南北卧南厅双卫
1,320万
2,34115元/m²
3,2室1厅
4,93m²
5,低层(共6层)
6,2006年建造
7,景永福
8,"
                    海信金色慧谷  
                    市南-绍兴路-仙居路66号                "
9,"
近学校配套成熟交通便利 "
0,超值 龙湖滟澜海岸精装 别墅 送装修 带花园 买到就是赚到
1,430万
2,23497元/m²
3,5室3厅
4,183m²
5,共3层
6,2012年建造
7,张飞涛
8,"
                    龙湖滟澜海岸(别墅)(16号)  
                    城阳-流亭-双元路16号                "
9,"
独栋别墅地暖送车位 "
0,万科新都会 昆仑山庄北区旁 新盘开售 山大医院 三地铁环绕
1,137万
2,13980元/m²
3,3室2厅
4,98m²
5,低层(共32层)
6,2019年建造
7,张庆茂
8,"
                    万科新都会  
                    黄岛-保税区-五台山路,近奋进路                "
9,"
新房房源近地铁繁华地段 "
0,单价两万！ 2楼好房 台东 体育街 中装 双南向 朝向正
1,130万
2,20894元/m²
3,2室1厅
4,62m²
5,低层(共7层)
6,2000年建造
7,丁虹媛
8,"
                    东仲花园  
                    市北-台东-仲和路8号                "
9,"
采光好近地铁交通便利 "
0,青啤TAHA时区 套三152万全套家电家具 钥匙看房节省时间
1,152万
2,15769元/m²
3,3室2厅
4,96m²
5,低层(共11层)
6,2015年建造
7,李博
8,"
                    青啤TAHA时区  
                    城阳-家佳源-崇阳路158号                "
9,"
安全性高繁华地段品质小区 "
0,怡和嘉园 房东急售 精装套二 嘉陵小学旁 近地铁口
1,143万
2,16076元/m²
3,2室2厅
4,88m²
5,低层(共24层)
6,2011年建造
7,张丽
8,"
                    怡和嘉园  
                    黄岛-薛家岛-嘉陵江东路478号                "
9,"
近学校 "
0,"中冶爱彼岸，南北通透套二，采光好,距离M1，400米，到市区"
1,151万
2,16894元/m²
3,2室2厅
4,89m²
5,低层(共26层)
6,2012年建造
7,冯凯
8,"
                    中冶爱彼岸  
                    黄岛-薛家岛-华顶山路50号                "
9,"
"
0,辛安 精装 满五唯一 公维已交 仅售108万
1,108万
2,11858元/m²
3,2室2厅
4,91m²
5,低层(共18层)
6,2008年建造
7,张瑞智
8,"
                    海尔幸福里  
                    黄岛-辛安-奋进路666号                "
9,"
近学校 "
0,海尔山海湾，小套二双南阳台，精装修户型合理，看房方便
1,135万
2,18024元/m²
3,2室1厅
4,74m²
5,低层(共34层)
6,2013年建造
7,冯凯
8,"
                    海尔山海湾  
                    黄岛-薛家岛-漓江东路505号                "
9,"
"
0,万达维多利亚湾 栈桥对面 经典户型 拎包入住 可议
1,137万
2,12876元/m²
3,3室2厅
4,106m²
5,中层(共34层)
6,2016年建造
7,郑念学
8,"
                    融创维多利亚湾  
                    黄岛-薛家岛-同江路1号                "
9,"
南北通透环境优美 "
0,银盛泰德郡别墅二期东边户 院子200平 户型好 6室499万
1,500万
2,21552元/m²
3,6室3厅
4,232m²
5,共3层
6,2013年建造
7,刘本春
8,"
                    银盛泰德郡(别墅)  
                    城阳-惜福镇-铁骑山路17号                "
9,"
"
0,双學区 中欧下叠别墅准现房 一手更明 带100平大院
1,405万
2,25155元/m²
3,3室2厅
4,161m²
5,共4层
6,2018年建造
7,牛树成
8,"
                    中欧国际城金茂墅(别墅)  
                    城阳-高新区-祥源路37号                "
9,"
叠加别墅带花园送车位 "
0,精装，多层（一楼带院）曼谷御园，完全无遮挡，价格可议哦
1,135万
2,14439元/m²
3,2室1厅
4,93m²
5,低层(共6层)
6,2012年建造
7,修仕鹏
8,"
                    曼谷阳光  
                    即墨-通济-黄河一路                "
9,"
"
0,怡和嘉园 带车位 临近地铁1号线 佳世客麦凯乐 黄岛汽车站
1,152万
2,17096元/m²
3,2室2厅
4,88m²
5,低层(共24层)
6,2012年建造
7,王震
8,"
                    怡和嘉园  
                    黄岛-薛家岛-嘉陵江东路478号                "
9,"
近学校安全性高繁华地段 "
0,山川融元 独栋别墅 不限购 背山面海亿万斯年 太师椅里观天下
1,751万
2,25201元/m²
3,5室4厅
4,298m²
5,共4层
6,2018年建造
7,赵丁
8,"
                    山川融园  
                    黄岛-黄岛周边-299省道                "
9,"
新房房源独栋别墅环境优美 "
0,高新区世茂3号院，送地下室，送车位，四个卧室
1,300万
2,22901元/m²
3,4室2厅
4,131m²
5,共3层
6,2016年建造
7,郑莉
8,"
                    世茂公园美地3号院(别墅)  
                    城阳-高新区-宝源路663号                "
9,"
两房朝南环境优美品质小区 "
0,金秋泰和郡 高品质小区 送车位 三面环山 绿城物业
1,350万
2,21875元/m²
3,4室2厅
4,160m²
5,共4层
6,2018年建造
7,李雪健
8,"
                    金秋泰和郡(别墅)  
                    城阳-夏庄-玉虹路16号                "
9,"
新房房源交通便利素质住户 "
0,同泰裕嘉苑好楼层洋房便宜出售此房
1,98万
2,12344元/m²
3,2室2厅
4,79m²
5,低层(共6层)
6,2008年建造
7,李磊
8,"
                    同泰裕嘉苑  
                    黄岛-胶南老城区-永安路66号                "
9,"
"
0,鑫江水青木华 精装套二92平米165万 1楼带花园 可改套三
1,165万
2,17935元/m²
3,2室2厅
4,92m²
5,低层(共6层)
6,2008年建造
7,张海舰
8,"
                    鑫江水青木华  
                    城阳-夏庄-黑龙江中路216号                "
9,"
配套成熟交通便利素质住户 "
0,当时不入手  事后贵成狗！赶紧的吧！
1,490万
2,21681元/m²
3,4室3厅
4,226m²
5,共3层
6,2016年建造
7,姜鹤
8,"
                    银盛泰德郡(别墅)  
                    城阳-惜福镇-铁骑山路17号                "
9,"
配套成熟环境优美品质小区 "
0,地铁口 二小 实验中学 精装套二 免单税 送储
1,112万
2,16000元/m²
3,2室1厅
4,70m²
5,低层(共6层)
6,2000年建造
7,郑中阳
8,"
                    仁和居  
                    城阳-农业大学-明阳路307号乙                "
9,"
近学校近地铁配套成熟 "
0,紫锦广场，精装套一客卧分离，视野好。
1,95万
2,14043元/m²
3,1室1厅
4,67m²
5,低层(共33层)
6,2014年建造
7,郭蕾
8,"
                    中建紫锦广场(商住楼)  
                    黄岛-长江路-井冈山路658号                "
9,"
"
0,万科青岛小镇 依山傍海养老天堂负一加1加2加3，负一也在地上
1,550万
2,20619元/m²
3,6室3厅
4,266m²
5,共3层
6,2013年建造
